type chaussures,prix,adresse,image_lien
Sandales homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3028934_uploaded_image1_1617119090.jpg
Sandales homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3028930_uploaded_image1_1617118971.jpg
Sandales homme,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3027888_uploaded_image1_1617067035.jpg
Chaussures homme,10 000CFA,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3026952_uploaded_image1_1617025582.jpg
Chaussures orthopédiques,10 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3026369_uploaded_image1_1617005935.jpg
Chaussures orthopédique,12 500CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3026354_uploaded_image1_1617005338.jpg
Chaussures homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3025966_uploaded_image1_1616969174.jpg
Chaussures orthopédiques,12 500CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3025800_uploaded_image1_1616961322.jpg
Chaussures orthopédiques,10 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3025798_uploaded_image1_1616961211.jpg
Chaussures homme,18 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3025785_uploaded_image1_1616960369.jpg
Chaussures homme,18 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3025783_uploaded_image1_1616960317.jpg
Chaussures homme,18 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3025781_uploaded_image1_1616960250.jpg
Chaussures homme,18 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3025779_uploaded_image1_1616960165.jpg
Babouches,17 000CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3025776_uploaded_image1_1616960084.jpg
Chaussures Wallabess and Clarks,21 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3025647_uploaded_image2_1616953003.jpeg
Chaussures Wallabess and Clarks,21 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3025645_uploaded_image1_1616952884.jpg
Chaussures homme,Prix sur demande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3024873_uploaded_image1_1616888715.jpg
Baskets Nike,16 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3024869_uploaded_image1_1616888291.jpg
Baskets Puma,25 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3024614_uploaded_image1_1616872702.jpg
Chaussures de ville,25 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3024612_uploaded_image1_1616872595.jpg
Chaussures en cuir 2 tons,Prix sur demande,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3024595_uploaded_image1_1616871684.jpg
Baskets Jordan 10 Rétro OG,45 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3024148_uploaded_image1_1616854577.jpg
Mocassins homme,Prix sur demande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3023838_uploaded_image2_1616843227.jpeg
Baskets homme,15 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3021663_uploaded_image1_1616719629.jpg
Chaussures homme,15 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3021660_uploaded_image1_1616719464.jpg
Chaussures DG ØG,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3021581_uploaded_image1_1616713310.jpg
Baskets Air Nike,15 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3021579_uploaded_image1_1616713243.jpg
Chaussures Dior,11 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3021573_uploaded_image1_1616712996.jpg
Sandales orthopédiques,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3021207_uploaded_image2_1616695561.jpeg
Chaussures Fendi,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3021072_uploaded_image1_1616690993.jpg
Chaussures homme,35 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3020683_uploaded_image1_1616680801.jpg
Chaussures Louboutin,9 000CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3020394_uploaded_image1_1616673594.jpg
Chaussures homme,15 000CFA,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3020253_uploaded_image1_1616669737.jpg
Sandales homme,9 000CFA,"Thies, Sénégal",https://images.coinafrique.com/thumb_3019787_uploaded_image1_1616636836.jpg
Babouches marocaines,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3019528_uploaded_image1_1616622128.jpg
Chaussures Louis Vuitton,14 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3018829_uploaded_image1_1616596934.jpg
Chaussures Nike Air Force one,11 900CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3018012_uploaded_image1_1616567807.jpg
Sandales,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3017853_uploaded_image1_1616544587.jpg
Baskets Air Force,18 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3017318_uploaded_image1_1616521272.jpg
Chaussures Nike Air Force,18 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3017279_uploaded_image1_1616520209.jpg
Chaussures homme,11 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3016987_uploaded_image2_1616509515.jpeg
Baskets Adidas Yeezy 700 V3 ,19 900CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3016230_uploaded_image1_1616485958.jpg
Baskets Adidas Yeezy,20 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3016023_uploaded_image1_1616459112.jpg
Baskets Air Force One,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3016020_uploaded_image1_1616458983.jpg
Chaussures homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3015993_uploaded_image1_1616457068.jpg
Boots en daim,35 000CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3015828_uploaded_image1_1616449799.jpg
Chaussures homme,25 000CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3015810_uploaded_image1_1616448615.jpg
Mocassins homme,22 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3015535_uploaded_image1_1616436795.jpg
Baskets Nike Blazer mid 77 ,13 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3015469_uploaded_image1_1616434718.jpg
Chaussures All Star,11 900CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3015202_uploaded_image1_1616426744.jpg
Sandales homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3015119_uploaded_image1_1616424348.jpg
Sandales homme,12 000CFA,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3014807_uploaded_image2_1616414539.jpeg
Chaussures Christian Dior ,15 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3014551_uploaded_image1_1616408670.jpg
Baskets Dior homme ,14 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3014108_uploaded_image1_1616372551.jpg
Sandales en cuir,12 000CFA,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3013965_uploaded_image1_1616366088.jpg
Sandales en cuir,12 000CFA,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3013962_uploaded_image1_1616366011.jpg
Chaussures en cuir,12 000CFA,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3013954_uploaded_image1_1616365695.jpg
Chaussures en cuir,12 000CFA,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3013950_uploaded_image1_1616365607.jpg
Chaussures en cuir,Prix sur demande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3013949_uploaded_image1_1616365546.jpg
Chaussures en cuir,12 000CFA,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3013948_uploaded_image1_1616365465.jpg
Chaussures en cuir,12 000CFA,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3013945_uploaded_image1_1616365396.jpg
Chaussures homme,12 000CFA,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3013933_uploaded_image1_1616364673.jpg
Chaussures hommes,5 000CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3013837_uploaded_image1_1616361595.jpg
Baskets Fila,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3013622_uploaded_image1_1616351821.jpg
Baskets Nike,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3013618_uploaded_image1_1616351771.jpg
Baskets Nike,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3013498_uploaded_image1_1616346865.jpg
Baskets Reebok,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3013496_uploaded_image1_1616346709.jpg
Souliers homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3013115_uploaded_image1_1616327470.jpg
Sandales Gucci,50 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3013089_uploaded_image1_1616325512.jpg
Baskets homme,7 000CFA,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3012166_uploaded_image1_1616254594.jpg
Chaussures friperie,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3011962_uploaded_image1_1616248225.jpg
Sandales en cuir,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3011580_uploaded_image1_1616236075.jpg
Chaussures Dior,12 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3011232_uploaded_image1_1616202761.jpg
Baskets Air Jordan 11 rétro,16 900CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3011215_uploaded_image1_1616201391.jpg
Baskets Jordan Why Not zer0.2 noir,16 900CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3011207_uploaded_image1_1616201016.jpg
Baskets Louis Vuitton,14 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3011127_uploaded_image1_1616195231.jpg
Chaussures homme,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3010928_uploaded_image2_1616184574.jpeg
Baskets Nike Air Force,Prix sur demande,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3010926_uploaded_image1_1616184508.jpg
Baskets Nike,12 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3010904_uploaded_image1_1616183641.jpg
Chaussures homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3010860_uploaded_image1_1616182538.jpg
Baskets homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3010492_uploaded_image1_1616169532.jpg
Baskets homme ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3009396_uploaded_image1_1616106668.jpg
Baskets Jordan One Low,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3008680_uploaded_image1_1616078162.jpg
Baskets Jordan 1 ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3008671_uploaded_image1_1616078027.jpg
Baskets Puma,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3008665_uploaded_image1_1616077942.jpg
Chaussures  homme,5 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3008590_uploaded_image1_1616075794.jpg
Chaussures Wallabess,21 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3008464_uploaded_image1_1616072938.jpg
Chaussures Wallabess,21 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3008460_uploaded_image1_1616072818.jpg
Chaussures Nike Air Force one,20 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3008341_uploaded_image1_1616068889.jpg
Baskets homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3007707_uploaded_image1_1616026054.jpg
Chaussures homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3007488_uploaded_image1_1616014959.jpg
Chaussures cuir homme ,12 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3007250_uploaded_image1_1616004429.jpg
Chaussures en cuir,Prix sur demande,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3007061_uploaded_image1_1615998760.jpg
Chaussures en cuir homme,Prix sur demande,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3007054_uploaded_image1_1615998584.jpg
Chaussures homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3006545_uploaded_image1_1615983094.jpg
Baskets homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3006533_uploaded_image1_1615982977.jpg
Chaussures homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3006491_uploaded_image1_1615982122.jpg
Chaussures homme,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3005900_uploaded_image1_1615944049.jpg
Baskets de friperie ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3005745_uploaded_image1_1615934464.jpg
Sandales Nike ,5 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3005444_uploaded_image1_1615924541.jpg
Sandales hommes et femmes,3 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3005116_uploaded_image1_1615913477.jpg
Chaussures homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3005072_uploaded_image1_1615911779.jpg
Baskets Jordan 1,25 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3005071_uploaded_image1_1615911744.jpg
Baskets Nike Air Max 97 ,20 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3005066_uploaded_image1_1615911615.jpg
Chaussures homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3005055_uploaded_image1_1615911307.jpg
Chaussures homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3005041_uploaded_image1_1615911100.jpg
Chaussures homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3005037_uploaded_image1_1615911030.jpg
Baskets homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3005034_uploaded_image1_1615910933.jpg
Chaussures homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3005031_uploaded_image1_1615910727.jpg
Chaussures Nike Air Force One,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3005003_uploaded_image1_1615909943.jpg
Baskets Adidas Yeezy,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3004996_uploaded_image1_1615909657.jpg
Baskets Nike Air Force One,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3003632_uploaded_image1_1615841797.jpg
Sandales orthopédiques,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3003002_uploaded_image1_1615817488.jpg
Chaussures homme,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3002975_uploaded_image1_1615816641.jpg
Baskets Yeezy ,25 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3002971_uploaded_image1_1615816494.jpg
Sandales orthopédique,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3002966_uploaded_image1_1615816419.jpg
Chaussures en cuir homme,15 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3002801_uploaded_image2_1615811660.jpeg
Mocassins homme,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3002561_uploaded_image1_1615804221.jpg
Sandales Christian Louboutin,18 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3002151_uploaded_image1_1615768056.jpg
Baskets Air Force 1 cuir,13 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3002150_uploaded_image1_1615767649.jpg
Baskets hommes et femmes,25 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3002144_uploaded_image1_1615767124.jpg
Baskets Air Force,15 000CFA,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3002030_uploaded_image1_1615762145.jpg
Chaussures homme - USA,25 000CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3002022_uploaded_image1_1615761830.jpg
Baskets homme,11 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3001839_uploaded_image1_1615752043.jpg
Chaussures Homme,15 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3001499_uploaded_image1_1615737942.jpg
Chaussures Homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3001440_uploaded_image3_1615734683.jpeg
Baskets Nike Air 720,25 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3001248_uploaded_image1_1615726972.jpg
Chaussures montantes,Prix sur demande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3000282_uploaded_image3_1615656856.jpeg
Chaussures Jordan,18 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3000087_uploaded_image1_1615646858.jpg
Chaussures Jordan,25 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3000083_uploaded_image1_1615646655.jpg
Mocassins cuir,22 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3000075_uploaded_image1_1615646499.jpg
Chaussures Nike,15 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3000074_uploaded_image1_1615646384.jpg
Chaussures Nike,15 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3000048_uploaded_image1_1615645677.jpg
Chaussures Nike,12 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3000040_uploaded_image1_1615645426.jpg
Chaussures Jordan,18 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3000035_uploaded_image1_1615645246.jpg
Chaussures Clarks wallabess,21 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3000028_uploaded_image1_1615645059.jpg
Chaussures Clarks wallabees,21 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3000021_uploaded_image1_1615644776.jpg
Baskets Jordan One ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2999907_uploaded_image1_1615640674.jpg
Chaussures orthopédiques ,12 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2999083_uploaded_image1_1615584541.jpg
